r,U_00,U_01,U_11,hs_00,hs_01,hs_11,lj_00,lj_01,lj_11,coulomb_00,coulomb_01,coulomb_11
4.03,0.2472054277235076,-0.25016408272875795,0.243959637828474,0.0,0.0,0.0,-0.0009335300928695599,-0.0020251249123808203,-0.004179319987903172,0.24813895781637715,-0.24813895781637715,0.24813895781637715
4.04,0.24660499800957789,-0.2495199989603144,0.24340707637766798,0.0,0.0,0.0,-0.0009197544656696237,-0.0019952464850668808,-0.0041176760975795545,0.24752475247524752,-0.24752475247524752,0.24752475247524752
4.05,0.2460073648692331,-0.24887946118763435,0.24285649038527313,0.0,0.0,0.0,-0.0009062153776804736,-0.001965880940720757,-0.004057089861640476,0.2469135802469136,-0.2469135802469136,0.2469135802469136
4.0600000000000005,0.24541251051963178,-0.24824243696578494,0.24230787811254592,0.0,0.0,0.0,-0.0008929081995800265,-0.0019370182465731232,-0.003997540606665889,0.2463054187192118,-0.2463054187192118,0.2463054187192118
4.07,0.24482041729655765,-0.24760889429021485,0.24176123758798398,0.0,0.0,0.0,-0.0008798284036880277,-0.0019086485899691653,-0.0039390081122617025,0.24570024570024568,-0.24570024570024568,0.24570024570024568
4.08,0.2442310676541926,-0.24697880158870664,0.2412165666156142,0.0,0.0,0.0,-0.0008669715614936496,-0.0018807623730203854,-0.0038814726000720584,0.24509803921568626,-0.24509803921568626,0.24509803921568626
4.09,0.24364444416486344,-0.24635212771351134,0.24067386278302896,0.0,0.0,0.0,-0.0008543333412490495,-0.001853350207398858,-0.0038249147230835123,0.24449877750611249,-0.24449877750611249,0.24449877750611249
4.1,0.2430605295187633,-0.24572884193366007,0.24013312346917765,0.0,0.0,0.0,-0.0008419095056269604,-0.0018264029092697966,-0.0037693155552126225,0.24390243902439027,-0.24390243902439027,0.24390243902439027
4.11,0.24247930652364955,-0.2451089139274484,0.23959434585192116,0.0,0.0,0.0,-0.000829695909440469,-0.001799911494358404,-0.003714656581168846,0.24330900243309,-0.24330900243309,0.24330900243309
4.12,0.24190075810451855,-0.24449231377508898,0.2390575269153569,0.0,0.0,0.0,-0.0008176884974231852,-0.0017738671731472207,-0.003660919686584845,0.24271844660194175,-0.24271844660194175,0.24271844660194175
4.13,0.24132486730325883,-0.243879011951527,0.23852266345692041,0.0,0.0,0.0,-0.0008058833020680528,-0.0017482613462001173,-0.0036080871484064766,0.24213075060532688,-0.24213075060532688,0.24213075060532688
4.14,0.24075161727828365,-0.24326897931941616,0.23798975209427162,0.0,0.0,0.0,-0.0007942764415231386,-0.0017230855996093859,-0.0035561416255351537,0.24154589371980678,-0.24154589371980678,0.24154589371980678
4.15,0.24018099130414397,-0.24266218712224907,0.23745878927197142,0.0,0.0,0.0,-0.0007828641175427433,-0.0016983317005623587,-0.0035050661497152834,0.24096385542168672,-0.24096385542168672,0.24096385542168672
4.16,0.2396129727711231,-0.24205860697763956,0.23692977126795547,0.0,0.0,0.0,-0.0007716426134922733,-0.0016739915930241893,-0.003454844116659901,0.24038461538461536,-0.24038461538461536,0.24038461538461536
4.17,0.23904754518481292,-0.24145821087075164,0.23640269419981058,0.0,0.0,0.0,-0.0007606082924053176,-0.0016500573935334243,-0.0034054592774076546,0.23980815347721823,-0.23980815347721823,0.23980815347721823
4.18,0.2384846921656741,-0.2408609711478728,0.23587755403086091,0.0,0.0,0.0,-0.0007497575950914634,-0.0016265213871072205,-0.003356895729904651,0.23923444976076558,-0.23923444976076558,0.23923444976076558
4.19,0.2379243974485801,-0.24026686051012658,0.23535434657606868,0.0,0.0,0.0,-0.000739087038293401,-0.0016033760232530762,-0.0033091379108047972,0.2386634844868735,-0.2386634844868735,0.2386634844868735
4.2,0.23736664488234616,-0.23967585200732217,0.2348330675077556,0.0,0.0,0.0,-0.000728593212891924,-0.0015806139120840717,-0.0032621705874824854,0.23809523809523808,-0.23809523809523808,0.23809523809523808
4.21,0.23681141842924397,-0.23908791903193613,0.23431371236114984,0.0,0.0,0.0,-0.0007182727821574625,-0.0015582278205346803,-0.0032159788502515957,0.23752969121140144,-0.23752969121140144,0.23752969121140144
4.22,0.23625870216450293,-0.23850303531322412,0.23379627653976465,0.0,0.0,0.0,-0.0007081224800468512,-0.0015362106686743473,-0.003170548104785121,0.23696682464454977,-0.23696682464454977,0.23696682464454977
4.23,0.23570848027579872,-0.23792117491145884,0.23328075532061304,0.0,0.0,0.0,-0.0006981391095440526,-0.0015145555261160783,-0.003125864064729731,0.23640661938534277,-0.23640661938534277,0.23640661938534277
4.24,0.23516073706272997,-0.23734231221229093,0.2327671438592637,0.0,0.0,0.0,-0.0006883195410436002,-0.001493255608517372,-0.0030819127445098527,0.23584905660377356,-0.23584905660377356,0.23584905660377356
4.25,0.23461545693628325,-0.23676642192122974,0.23225543719474287,0.0,0.0,0.0,-0.0006786607107755659,-0.0014723042741709156,-0.003038680452315954,0.23529411764705882,-0.23529411764705882,0.23529411764705882
4.26,0.2340726244182878,-0.23619347905824123,0.2317456302542867,0.0,0.0,0.0,-0.0006691596192708944,-0.0014516950206825503,-0.002996153783271988,0.2347417840375587,-0.2347417840375587,0.2347417840375587
4.2700000000000005,0.23353222414086,-0.23562345895246006,0.23123771785794905,0.0,0.0,0.0,-0.0006598133298659793,-0.0014314214817340762,-0.002954319612776924,0.23419203747072598,-0.23419203747072598,0.23419203747072598
4.28,0.23299424084583872,-0.23505633723701264,0.23073169472306848,0.0,0.0,0.0,-0.0006506189672453867,-0.0014114774239285255,-0.0029131650900156396,0.2336448598130841,-0.2336448598130841,0.2336448598130841
4.29,0.23245865938421142,-0.23449208984394873,0.2302275554685987,0.0,0.0,0.0,-0.0006415737160216661,-0.0013918567437156393,-0.0028726776316344137,0.2331002331002331,-0.2331002331002331,0.2331002331002331
4.3,0.2319254647155325,-0.23393069299927904,0.22972529461930716,0.0,0.0,0.0,-0.0006326748193512312,-0.0013725534643953233,-0.0028328449155765583,0.23255813953488372,-0.23255813953488372,0.23255813953488372
4.3100000000000005,0.23139464190733344,-0.23337212321811568,0.22922490660984504,0.0,0.0,0.0,-0.0006239195775853019,-0.0013535617331969336,-0.002793654875073719,0.23201856148491876,-0.23201856148491876,0.23201856148491876
4.32,0.2308661761345265,-0.23281635729991376,0.2287263857886928,0.0,0.0,0.0,-0.0006153053469549535,-0.0013348758184322986,-0.002755095692788646,0.23148148148148145,-0.23148148148148145,0.23148148148148145
4.33,0.23034005267880073,-0.23226337232381053,0.22822972642198486,0.0,0.0,0.0,-0.0006068295382893223,-0.00131649010672047,-0.002717155795105195,0.23094688221709006,-0.23094688221709006,0.23094688221709006
4.34,0.22981625692801272,-0.231713145644061,0.22773492269721718,0.0,0.0,0.0,-0.0005984896157660707,-0.0012983991002822185,-0.0026798238465616285,0.2304147465437788,-0.2304147465437788,0.2304147465437788
4.3500000000000005,0.2292947743755711,-0.23116565488556673,0.22724196872684108,0.0,0.0,0.0,-0.0005902830956932206,-0.0012805974143023865,-0.002643088744423248,0.22988505747126434,-0.22988505747126434,0.22988505747126434
4.36,0.2287755906198161,-0.23062087793949584,0.22675085855174698,0.0,0.0,0.0,-0.0005822075453215037,-0.0012630797743582356,-0.002606939613390626,0.2293577981651376,-0.2293577981651376,0.2293577981651376
4.37,0.2282586913633937,-0.23007879295899206,0.22626158614464043,0.0,0.0,0.0,-0.0005742605816863874,-0.0012458410139119893,-0.002571365800439659,0.22883295194508008,-0.22883295194508008,0.22883295194508008
4.38,0.22774406241262604,-0.22953937835497087,0.22577414541331506,0.0,0.0,0.0,-0.0005664398704789857,-0.0012288760718658477,-0.0025363568697899896,0.22831050228310504,-0.22831050228310504,0.22831050228310504
4.39,0.2272316896768773,-0.2290026127920001,0.22528853020382408,0.0,0.0,0.0,-0.0005587431249450548,-0.001212179990177764,-0.0025019025979982658,0.22779043280182235,-0.22779043280182235,0.22779043280182235
4.4,0.22672155916791595,-0.2284684751842636,0.2248047343035544,0.0,0.0,0.0,-0.0005511681048113254,-0.0011957479115363495,-0.0024679929691728522,0.22727272727272727,-0.22727272727272727,0.22727272727272727
4.41,0.22621365699927404,-0.22793694469160578,0.22432275144420566,0.0,0.0,0.0,-0.0005437126152384281,-0.001179575077093308,-0.0024346181703067925,0.22675736961451246,-0.22675736961451246,0.22675736961451246
4.42,0.22570796938560303,-0.22740800071565456,0.22384257530467694,0.0,0.0,0.0,-0.0005363745057996936,-0.001163656824251851,-0.0024017685867257785,0.22624434389140272,-0.22624434389140272,0.22624434389140272
4.43,0.2252044826420273,-0.22688162289602204,0.22336419951386435,0.0,0.0,0.0,-0.0005291516694851368,-0.0011479885845095985,-0.002369434797648096,0.22573363431151244,-0.22573363431151244,0.22573363431151244
4.44,0.22470318318349525,-0.2263577911065797,0.22288761765337167,0.0,0.0,0.0,-0.0005220420417299451,-0.0011325658813545014,-0.0023376075718535205,0.2252252252252252,-0.2252252252252252,0.2252252252252252
4.45,0.22420405752412867,-0.22583648545180787,0.2224128232601372,0.0,0.0,0.0,-0.0005150435994668235,-0.001117384328212365,-0.002306277863458306,0.2247191011235955,-0.2247191011235955,0.2247191011235955
4.46,0.22370709227656976,-0.2253176862632159,0.22193980982897796,0.0,0.0,0.0,-0.0005081543602015403,-0.0011024396264445947,-0.0022754368077933535,0.2242152466367713,-0.2242152466367713,0.2242152466367713
4.47,0.2232122741513274,-0.22480137409583334,0.22146857081505558,0.0,0.0,0.0,-0.0005013723811110785,-0.0010877275633948463,-0.0022450757173829287,0.2237136465324385,-0.2237136465324385,0.2237136465324385
4.48,0.22271958995612193,-0.22428752972476895,0.22099909963626452,0.0,0.0,0.0,-0.0004946957581637764,-0.0010732440104832535,-0.002215186078021181,0.2232142857142857,-0.2232142857142857,0.2232142857142857
4.49,0.22222902659522908,-0.22377613414183697,0.22053138967554603,0.0,0.0,0.0,-0.0004881226252608797,-0.001058984921347003,-0.0021857595449439188,0.22271714922048996,-0.22271714922048996,0.22271714922048996
4.5,0.22174057106882328,-0.2232671685522482,0.2200654342831291,0.0,0.0,0.0,-0.000481651153398934,-0.0010449463300259967,-0.0021567879390931143,0.2222222222222222,-0.2222222222222222,0.2222222222222222
4.51,0.2212542104723205,-0.2227606143713654,0.21960122677870125,0.0,0.0,0.0,-0.00047527954985247394,-0.0010311243491924478,-0.0021282632434716934,0.22172949002217296,-0.22172949002217296,0.22172949002217296
4.5200000000000005,0.22076993199572087,-0.22225645322152054,0.21913876045351108,0.0,0.0,0.0,-0.0004690060573764671,-0.0010175151684232275,-0.0021001775995862573,0.22123893805309733,-0.22123893805309733,0.22123893805309733
4.53,0.22028772292295168,-0.22175466692889353,0.2186780285724043,0.0,0.0,0.0,-0.00046282895342799983,-0.0010041150525138555,-0.0020725233039754053,0.22075055187637968,-0.22075055187637968,0.22075055187637968
4.54,0.21980757063121004,-0.22125523752044976,0.2182190243757953,0.0,0.0,0.0,-0.0004567465494066914,-0.0009909203398330247,-0.002045292804821437,0.22026431718061673,-0.22026431718061673,0.22026431718061673
4.55,0.21932946259030642,-0.2207581472209364,0.21776174108157653,0.0,0.0,0.0,-0.00045075718991335504,-0.0009779274407166253,-0.002018478698643244,0.21978021978021978,-0.21978021978021978,0.21978021978021978
4.5600000000000005,0.21885338636200866,-0.2202633784499353,0.21730617188696677,0.0,0.0,0.0,-0.00044485925202642255,-0.0009651328359002125,-0.0019920737270682993,0.21929824561403508,-0.21929824561403508,0.21929824561403508
4.57,0.21837932959938683,-0.21977091381897143,0.21685230997030083,0.0,0.0,0.0,-0.00043905114459567374,-0.0009525330749889354,-0.0019660707736816607,0.2188183807439825,-0.2188183807439825,0.2188183807439825
4.58,0.21790728004615897,-0.21928073612867574,0.2164001484927618,0.0,0.0,0.0,-0.0004333313075528159,-0.0009401247749639374,-0.0019404628609500031,0.2183406113537118,-0.2183406113537118,0.2183406113537118
4.59,0.21743722553603823,-0.218792828366001,0.21594968060005795,0.0,0.0,0.0,-0.0004276982112384803,-0.0009279046187242976,-0.0019152431472187381,0.2178649237472767,-0.2178649237472767,0.2178649237472767
4.6000000000000005,0.21696915399208083,-0.21830717370148964,0.2155008994240457,0.0,0.0,0.0,-0.00042215035574520737,-0.0009158693536635795,-0.0018904049237803305,0.21739130434782605,-0.21739130434782605,0.21739130434782605
4.61,0.21650305342603632,-0.21782375548659244,0.21505379808430033,0.0,0.0,0.0,-0.0004166862702760109,-0.0009040157902801125,-0.001865941612011999,0.21691973969631234,-0.21691973969631234,0.21691973969631234
4.62,0.21603891193769834,-0.21734255725103654,0.2146083696896355,0.0,0.0,0.0,-0.0004113045125181111,-0.0008923408008201046,-0.001841846760580944,0.21645021645021645,-0.21645021645021645,0.21645021645021645
4.63,0.21557671771425796,-0.2168635627002422,0.21416460733957393,0.0,0.0,0.0,-0.0004060036680314568,-0.0008808413179527829,-0.0018181140427154783,0.2159827213822894,-0.2159827213822894,0.2159827213822894
4.64,0.2151164590296587,-0.21638675571278707,0.21372250412577007,0.0,0.0,0.0,-0.0004007823496516512,-0.0008695143334767039,-0.0017947372535402802,0.21551724137931036,-0.21551724137931036,0.21551724137931036
4.65,0.21465812424395328,-0.21591212033791665,0.21328205313338602,0.0,0.0,0.0,-0.0003956391969069092,-0.0008583568970564619,-0.0017717103074741643,0.2150537634408602,-0.2150537634408602,0.2150537634408602
4.66,0.2142017018026629,-0.2154396407931006,0.2128432474424228,0.0,0.0,0.0,-0.00039057287544869693,-0.0008473661149890003,-0.0017490272356888007,0.2145922746781116,-0.2145922746781116,0.2145922746781116
4.67,0.21374718023613815,-0.21496930146163262,0.21240608012900705,0.0,0.0,0.0,-0.00038558207649568916,-0.0008365391489987799,-0.0017266821836267742,0.21413276231263384,-0.21413276231263384,0.21413276231263384
4.68,0.21329454815892296,-0.21450108689027478,0.21197054426663617,0.0,0.0,0.0,-0.00038066551629072385,-0.0008258732150610715,-0.0017046694085775269,0.2136752136752137,-0.2136752136752137,0.2136752136752137
4.69,0.21284379426912042,-0.21403498178694347,0.21153663292738115,0.0,0.0,0.0,-0.00037582193557040693,-0.0008153655822526531,-0.0016829832773096855,0.21321961620469082,-0.21321961620469082,0.21321961620469082
4.7,0.21239490734776145,-0.21357097101843772,0.21110433918305013,0.0,0.0,0.0,-0.0003710500990470586,-0.0008050135716292225,-0.0016616182637583844,0.2127659574468085,-0.2127659574468085,0.2127659574468085
4.71,0.21194787625817588,-0.2131090396082074,0.21067365610631245,0.0,0.0,0.0,-0.00036634879490267814,-0.0007948145551288418,-0.001640568946766126,0.21231422505307856,-0.21231422505307856,0.21231422505307856
4.72,0.2115026899453664,-0.2126491727341618,0.21024457677178512,0.0,0.0,0.0,-0.0003617168342946347,-0.000784765954500767,-0.0016198300078759144,0.21186440677966104,-0.21186440677966104,0.21186440677966104
4.73,0.21105933743538513,-0.21219135572651693,0.20981709425708261,0.0,0.0,0.0,-0.00035715305087277894,-0.0007748652402590205,-0.0015993962291752923,0.2114164904862579,-0.2114164904862579,0.2114164904862579
4.74,0.21061780783471337,-0.21173557406568116,0.20939120164383107,0.0,0.0,0.0,-0.0003526563003076963,-0.0007651099306600781,-0.0015792624911900141,0.21097046413502107,-0.21097046413502107,0.21097046413502107
4.75,0.21017809032964385,-0.21128181338017774,0.20896689201864754,0.0,0.0,0.0,-0.00034822545982981324,-0.0007554975907040725,-0.0015594237708261307,0.21052631578947367,-0.21052631578947367,0.21052631578947367
4.76,0.2097401741856663,-0.2108300594446043,0.20854415847408614,0.0,0.0,0.0,-0.0003438594277790937,-0.000746025831158924,-0.0015398751393592436,0.21008403361344538,-0.21008403361344538,0.21008403361344538
4.7700000000000005,0.2093040487468559,-0.21038029817762777,0.20812299410955115,0.0,0.0,0.0,-0.00033955712316505556,-0.0007366923076068244,-0.0015206117604697966,0.20964360587002095,-0.20964360587002095,0.20964360587002095
4.78,0.20886970343526523,-0.2099325156400146,0.20770339203217886,0.0,0.0,0.0,-0.00033531748523685207,-0.0007274947195125208,-0.0015016288883232206,0.20920502092050208,-0.20920502092050208,0.20920502092050208
4.79,0.2084371277503189,-0.2094866980326949,0.20728534535768822,0.0,0.0,0.0,-0.0003311394730631645,-0.0007184308093128453,-0.0014829218656938186,0.20876826722338204,-0.20876826722338204,0.20876826722338204
4.8,0.20800631126821167,-0.20904283169486032,0.206868847211202,0.0,0.0,0.0,-0.0003270220651216671,-0.0007094983615269803,-0.0014644861221313477,0.20833333333333334,-0.20833333333333334,0.20833333333333334
4.8100000000000005,0.20757724364131006,-0.2086009031020948,0.20645389072803869,0.0,0.0,0.0,-0.00032296425889782274,-0.0007006952018869343,-0.0014463171721691929,0.20790020790020788,-0.20790020790020788,0.20790020790020788
4.82,0.207149914597557,-0.2081608988645375,0.20604046905447665,0.0,0.0,0.0,-0.00031896507049278207,-0.0006920191964877326,-0.001428410613573139,0.20746887966804978,-0.20746887966804978,0.20746887966804978
4.83,0.20672431393987992,-0.2077228057250769,0.20562857534849036,0.0,0.0,0.0,-0.0003150235342401569,-0.0006834682509568317,-0.0014107621256297135,0.20703933747412007,-0.20703933747412007,0.20703933747412007
4.84,0.20630043154560243,-0.2072866105575762,0.20521820278046074,0.0,0.0,0.0,-0.00031113870233145404,-0.000675040309642293,-0.0013933674674731574,0.2066115702479339,-0.2066115702479339,0.2066115702479339
4.8500000000000005,0.20587825736585932,-0.20685230036512853,0.2048093445338592,0.0,0.0,0.0,-0.0003073096444499529,-0.0006667333548192472,-0.0013762224764500538,0.20618556701030927,-0.20618556701030927,0.20618556701030927
4.86,0.20545778142501514,-0.20641986227834216,0.20440199380590726,0.0,0.0,0.0,-0.0003035354474128232,-0.0006585454059142067,-0.0013593230665207095,0.20576131687242796,-0.20576131687242796,0.20576131687242796
